SPD,ANG,TRQ,ANOMALY
44.5,3,2443,0
44.5,-5,2442,0
44.5,-17,2442,0
44.5,-11,2442,0
44.5,14,2443,0
44.5,22,2442,0
44.5,66,2431,0
44.5,66,2438,0
44.5,65,2417,0
44.5,52,2441,0
44.5,19,2442,0
44.5,10,2442,0
44.5,6,2442,0
44.5,4,2442,0
44.5,-2,2442,0
44.5,-4,2442,0
44.5,-9,2442,0
44.5,-15,2442,0
44.5,-21,2442,0
44.5,-26,2442,0
44.5,-37,2442,0
44.5,-40,2442,0
44.5,-55,2441,0
44.5,-38,2442,0
44.5,-47,2441,0
44.5,-65,2442,0
44.5,-66,2461,0
46,-67,2424,0
46,-66,2429,0
46,-67,2456,0
46,-66,2461,0
46,-65,2471,0
46,-70,2405,0
46,-75,2414,0
46,-72,2417,0
46,-67,2386,0
46,-65,2430,0
46,-71,2416,0
46,-75,2394,0
46,-75,2389,0
46,-74,2397,0
46,-71,2373,0
46,-67,2377,0
46,-69,2387,0
46,-71,2394,0
46,-70,2376,0
46,-69,2380,0
46,-67,2396,0
46,-65,2418,0
46,-64,2438,0
46,-64,2435,0
46,-63,2442,0
46,-61,2442,0
46,-60,2442,0
46,-62,2443,0
46,-64,2442,0
46,-65,2421,0
46,-66,2393,0
46,-68,2410,0
46,-69,2450,0
46,-71,2417,0
46,-70,2412,0
46,-70,2400,0
46,-68,2414,0
46,-68,2387,0
46,-70,2387,0
46,-70,2415,0
46,-70,2411,0
46,-69,2400,0
46,-69,2378,0
46,-71,2381,0
46,-71,2389,0
46,-72,2387,0
46,-72,2395,0
46,-73,2402,0
46,-73,2392,0
46,-73,2398,0
46.5,-73,2387,0
46.5,-72,2374,0
46.5,-71,2384,0
46.5,-68,2392,0
46.5,-66,2402,0
46.5,-67,2406,0
46.5,-68,2434,0
46.5,-65,2414,0
46.5,-64,2457,0
46.5,-55,2442,0
46.5,-47,2442,0
46.5,-43,2442,0
46.5,-37,2442,0
46.5,-29,2442,0
46.5,-21,2442,0
46.5,-11,2442,0
46.5,-5,2442,0
46.5,-2,2442,0
46.5,-10,2442,0
46.5,-16,2442,0
46.5,-20,2442,0
46.5,-20,2443,0
46.5,-23,2441,0
46.5,-34,2442,0
46.5,-41,2442,0
46.5,-46,2442,0
46.5,-51,2442,0
46.5,-49,2442,0
46.5,-50,2443,0
46.5,-49,2443,0
46.5,-52,2441,0
46.5,-54,2442,0
47,-55,2442,0
47,-58,2442,0
47,-56,2443,0
47,-56,2441,0
47,-54,2442,0
47,-53,2443,0
47,-48,2441,0
47,-54,2441,0
47,-37,2441,0
47,-28,2442,0
47,-25,2442,0
47,-25,2441,0
47,-36,2442,0
47,-45,2442,0
47.5,-31,2442,0
47.5,-27,2442,0
47.5,-38,2442,0
47.5,-28,2442,0
47,-17,2441,0
47,-8,2442,0
47,-4,2442,0
47,9,2441,0
47,20,2443,0
47,24,2442,0
47.5,20,2441,0
47.5,7,2442,0
47.5,6,2442,0
47.5,8,2442,0
47.5,19,2441,0
47.5,23,2441,0
47.5,17,2441,0
47.5,-4,2441,0
47.5,0,2442,0
47.5,1,2441,0
47.5,-11,2443,0
47.5,-18,2442,0
47.5,-21,2442,0
47.5,-20,2442,0
47.5,-22,2442,0
48,-23,2441,0
48,-23,2442,0
48,-26,2442,0
48,-27,2442,0
48,-28,2443,0
48,-28,2442,0
48,-31,2441,0
48,-31,2442,0
48,-33,2442,0
48,-36,2441,0
48,-38,2442,0
48,-40,2442,0
48,-53,2442,0
48,-55,2442,0
48,-57,2442,0
48,-59,2441,0
48,-65,2442,0
48,-71,2441,0
48,-74,2402,0
48,-73,2382,0
48,-71,2397,0
48,-71,2380,0
48,-74,2382,0
48,-77,2380,0
48,-79,2383,0
48,-77,2378,0
48,-73,2396,0
48,-73,2409,0
48,-72,2394,0
48,-71,2375,0
48,-68,2420,0
48,-67,2395,0
48,-66,2425,0
48,-63,2443,0
48,-58,2441,0
48,-52,2442,0
48,-50,2442,0
48,-50,2441,0
48,-49,2442,0
48.5,-47,2441,0
48.5,-46,2442,0
48.5,-42,2442,0
48.5,-42,2441,0
48.5,-45,2441,0
48.5,-40,2441,0
48.5,-41,2443,0
48.5,-40,2442,0
48.5,-36,2442,0
48.5,4,2442,0
48.5,9,2442,0
48.5,15,2442,0
48.5,20,2442,0
48.5,23,2442,0
48.5,26,2442,0
48.5,28,2442,0
48.5,29,2442,0
48.5,30,2442,0
48.5,42,2442,0
48.5,44,2442,0
48.5,45,2443,0
48.5,43,2442,0
48.5,41,2442,0
48.5,25,2442,0
48.5,16,2442,0
48.5,8,2442,0
48.5,1,2442,0
48.5,-17,2441,0
48,-19,2441,0
48,-19,2442,0
48,-20,2442,0
48.5,-28,2441,0
48.5,-33,2441,0
48.5,-35,2442,0
48.5,-39,2442,0
48.5,-46,2441,0
48.5,-51,2443,0
48,-42,2442,0
48,-42,2441,0
48,-40,2443,0
48,-40,2441,0
48,-39,2442,0
48,-39,2443,0
48,-36,2442,0
48,-34,2443,0
48,-32,2442,0
48,-32,2441,0
48,-8,2442,0
48,10,2441,0
47.5,6,2441,0
47.5,3,2442,0
47.5,-9,2442,0
47.5,-7,2443,0
47.5,48,2443,0
47,54,2442,0
47,59,2442,0
47,60,2442,0
47,61,2442,0
47,63,2441,0
47,63,2442,0
47,64,2442,0
47,39,2442,0
47,18,2442,0
47,4,2442,0
47,2,2441,0
47,3,2442,0
47,2,2442,0
47,-7,2442,0
47,-7,2441,0
47,-12,2442,0
47,-14,2442,0
47,-16,2442,0
47,-17,2442,0
47,-18,2442,0
47,-16,2443,0
47,-15,2443,0
47,-15,2441,0
47,-19,2442,0
47,-20,2443,0
47,-22,2442,0
46.5,-23,2442,0
46.5,-24,2442,0
46.5,-35,2442,0
46.5,-42,2442,0
46.5,-44,2442,0
46.5,-45,2442,0
46.5,-51,2443,0
46.5,-51,2441,0
46.5,-48,2442,0
46.5,-49,2441,0
46.5,-56,2442,0
46.5,-57,2442,0
46.5,-57,2441,0
46.5,-65,2456,0
46.5,-66,2457,0
46.5,-65,2436,0
46.5,-65,2411,0
46.5,-66,2397,0
46.5,-61,2443,0
46.5,-64,2462,0
46.5,-65,2459,0
46.5,-65,2453,0
46.5,-66,2429,0
46.5,-66,2413,0
46.5,-64,2392,0
46.5,-63,2441,0
46.5,-63,2442,0
46.5,-64,2442,0
46.5,-64,2469,0
46.5,-59,2442,0
46.5,-63,2468,0
46.5,-64,2464,0
46.5,-64,2483,0
46.5,-67,2464,0
46.5,-70,2420,0
46.5,-69,2428,0
46.5,-68,2431,0
46.5,-68,2423,0
46.5,-64,2413,0
46.5,-55,2441,0
46.5,-56,2441,0
46.5,-65,2431,0
46.5,-64,2423,0
46.5,-64,2412,0
46.5,-64,2427,0
46.5,-66,2408,0
46.5,-67,2407,0
46.5,-64,2417,0
46.5,-63,2453,0
46.5,-63,2463,0
46.5,-64,2466,0
46.5,-64,2467,0
46.5,-65,2470,0
46.5,-65,2465,0
46.5,-65,2457,0
46.5,-66,2451,0
46.5,-67,2426,0
46.5,-70,2425,0
46.5,-71,2422,0
46.5,-68,2402,0
46.5,-66,2449,0
46.5,-66,2460,0
46.5,-71,2412,0
46.5,-75,2398,0
46.5,-67,2389,0
46.5,-65,2442,0
46.5,-68,2382,0
46.5,-67,2430,0
46.5,-67,2413,0
46.5,-69,2402,0
46.5,-73,2400,0
46.5,-66,2393,0
47,-65,2433,0
47,-68,2384,0
47,-67,2407,0
47,-64,2386,0
47,-64,2418,0
47,-63,2461,0
47,-63,2452,0
47,-64,2468,0
47,-68,2451,0
47,-69,2403,0
47,-70,2439,0
47,-71,2440,0
47,-71,2384,0
47,-68,2381,0
47,-67,2399,0
47,-70,2385,0
47,-70,2379,0
47,-71,2399,0
47,-70,2412,0
47,-68,2382,0
47,-68,2376,0
47,-70,2381,0
47,-69,2385,0
47,-68,2387,0
47,-69,2396,0
47,-68,2404,0
47,-67,2411,0
47,-65,2380,0
47,-65,2405,0
47,-64,2414,0
47,-64,2403,0
47,-63,2384,0
47.5,-62,2441,0
47.5,-59,2441,0
47.5,-58,2442,0
47.5,-56,2443,0
47.5,-41,2442,0
47.5,-34,2442,0
47.5,-30,2442,0
47.5,-29,2442,0
47.5,-16,2442,0
47.5,-10,2442,0
47.5,-5,2443,0
48,44,2442,0
48,45,2441,0
48,48,2442,0
48,54,2442,0
48,57,2441,0
48.5,58,2442,0
48.5,59,2443,0
48.5,59,2442,0
48.5,60,2442,0
48.5,62,2442,0
48.5,63,2442,0
48.5,65,2442,0
48.5,71,2468,0
48.5,75,2404,0
48.5,75,2441,0
48.5,67,2521,0
48.5,65,2499,0
48.5,61,2442,0
48.5,70,2423,0
48.5,69,2507,0
48.5,64,2489,0
48.5,69,2413,0
48.5,65,2420,0
48.5,56,2442,0
49,31,2443,0
49,28,2443,0
49,28,2441,0
49,32,2442,0
49.5,20,2441,0
49.5,-22,2442,0
50,-67,2448,0
50,-73,2455,0
50,-75,2429,0
50,-69,2438,0
50,-67,2427,0
50,-66,2464,0
50,-70,2470,0
50,-72,2412,0
50,-73,2421,0
50,-66,2425,0
50,-63,2442,0
50,-66,2420,0
50,-66,2426,0
50,-68,2406,0
50,-70,2434,0
50,-71,2445,0
50,-70,2428,0
50,-70,2426,0
50,-67,2434,0
50,-66,2447,0
50,-69,2474,0
50,-69,2472,0
50,-72,2434,0
50,-73,2440,0
50,-71,2396,0
50,-69,2426,0
50,-64,2414,0
50,-65,2427,0
50,-67,2432,0
50,-70,2417,0
50,-70,2411,0
50,-71,2404,0
50,-73,2438,0
50,-73,2390,0
50,-68,2417,0
50.5,-67,2434,0
50.5,-69,2399,0
50.5,-73,2374,0
50.5,-73,2378,0
50.5,-72,2393,0
50.5,-72,2409,0
50.5,-70,2387,0
50.5,-70,2377,0
50.5,-70,2381,0
50.5,-68,2377,0
50.5,-68,2418,0
50.5,-63,2409,0
50.5,-56,2442,0
50.5,-55,2442,0
51,-56,2441,0
51,-59,2441,0
51,-60,2442,0
51,-64,2380,0
51,-65,2394,0
51,-65,2409,0
51,-66,2407,0
51,-67,2423,0
51,-66,2461,0
51,-67,2468,0
51,-68,2458,0
51,-68,2448,0
51,-69,2418,0
51,-70,2397,0
51,-69,2406,0
51,-69,2445,0
51,-70,2466,0
51,-69,2459,0
51,-69,2455,0
51,-69,2420,0
51,-68,2409,0
51,-65,2390,0
51,-65,2448,0
51,-69,2475,0
51,-72,2423,0
51,-72,2433,0
51,-73,2392,0
51,-74,2385,0
51,-74,2389,0
51,-73,2374,0
51,-73,2379,0
51,-76,2381,0
51,-75,2379,0
51,-77,2372,0
51,-77,2375,0
51,-76,2378,0
51,-76,2392,0
51,-78,2381,0
51,-79,2398,0
51,-73,2381,0
51,-73,2385,0
51,-73,2403,0
51,-70,2415,0
52,-66,2431,0
52,-43,2443,0
52,-44,2441,0
52,-28,2441,0
52,-6,2442,0
52,-4,2442,0
52,8,2442,0
52,13,2442,0
52,15,2442,0
52,21,2441,0
52.5,29,2442,0
52.5,31,2442,0
52.5,33,2442,0
52.5,37,2442,0
52.5,56,2441,0
52.5,65,2442,0
52.5,66,2422,0
52.5,68,2467,0
52.5,68,2403,0
52.5,68,2420,0
52.5,67,2448,0
52.5,68,2489,0
52.5,68,2487,0
52.5,67,2483,0
52.5,68,2444,0
52.5,67,2412,0
52.5,69,2485,0
52.5,70,2470,0
52.5,71,2420,0
52.5,70,2423,0
52.5,71,2441,0
52.5,71,2433,0
52.5,71,2437,0
52.5,71,2436,0
52.5,71,2429,0
52.5,71,2410,0
52.5,70,2409,0
52.5,68,2490,0
52.5,66,2416,0
52.5,66,2486,0
52.5,66,2469,0
52.5,64,2455,0
52.5,32,2442,0
53,8,2441,0
53,31,2441,0
53,6,2441,0
53,5,2441,0
53,-19,2441,0
53,-30,2443,0
53,-35,2442,0
53,-34,2442,0
133.75,-70,3661.5,1
133.75,-70,3664.5,1
133.75,-80,3663,1
133.75,-100,3661.5,1
133.75,-102,3661.5,1
133.75,-122,3664.5,1
133.75,-130,3673.5,1
133.75,-134,3657,1
133.75,-136,3652.5,1
133.75,-136,3697.5,1
133.75,-138,3687,1
133.75,-136,3675,1
133.75,-132,3667.5,1
133.75,-132,3622.5,1
133.75,-134,3603,1
133.75,-132,3586.5,1
133.75,-132,3616.5,1
133.75,-132,3646.5,1
133.75,-128,3661.5,1
133.75,-130,3690,1
133.75,-130,3705,1
133.75,-132,3678,1
133.75,-132,3672,1
133.75,-132,3640.5,1
133.75,-134,3607.5,1
133.75,-138,3615,1
133.75,-138,3630,1
133.75,-138,3690,1
133.75,-140,3699,1
133.75,-138,3709.5,1
133.75,-140,3675,1
133.75,-140,3646.5,1
133.75,-140,3624,1
133.75,-140,3595.5,1
133.75,-140,3621,1
133.75,-144,3682.5,1
133.75,-144,3679.5,1
133.75,-144,3663,1
136.25,-144,3607.5,1
136.25,-144,3603,1
136.25,-140,3642,1
136.25,-138,3655.5,1
136.25,-140,3621,1
136.25,-138,3672,1
136.25,-138,3673.5,1
136.25,-140,3688.5,1
136.25,-138,3697.5,1
136.25,-138,3739.5,1
136.25,-138,3699,1
136.25,-140,3670.5,1
136.25,-138,3643.5,1
136.25,-138,3615,1
136.25,-138,3601.5,1
136.25,-138,3642,1
136.25,-130,3675,1
136.25,-104,3661.5,1
136.25,-128,3643.5,1
136.25,-124,3661.5,1
137.5,-114,3663,1
137.5,-104,3663,1
137.5,-104,3664.5,1
137.5,-106,3663,1
137.5,-100,3663,1
137.5,-98,3663,1
137.5,-92,3663,1
137.5,-84,3663,1
137.5,-56,3663,1
137.5,-2,3663,1
137.5,14,3663,1
137.5,24,3663,1
137.5,36,3661.5,1
137.5,40,3663,1
137.5,44,3663,1
140,84,3664.5,1
141.25,74,3664.5,1
141.25,108,3661.5,1
141.25,112,3661.5,1
141.25,130,3615,1
141.25,132,3676.5,1
141.25,134,3633,1
141.25,136,3621,1
141.25,142,3601.5,1
141.25,142,3718.5,1
141.25,142,3735,1
141.25,142,3688.5,1
141.25,142,3610.5,1
141.25,136,3640.5,1
141.25,138,3706.5,1
141.25,138,3750,1
141.25,136,3642,1
142.5,56,3661.5,1
143.75,-142,3636,1
143.75,-152,3688.5,1
143.75,-154,3616.5,1
143.75,-154,3634.5,1
143.75,-142,3618,1
143.75,-154,3558,1
143.75,-152,3597,1
143.75,-154,3619.5,1
143.75,-154,3609,1
143.75,-154,3591,1
143.75,-156,3579,1
143.75,-152,3613.5,1
143.75,-154,3618,1
143.75,-152,3594,1
143.75,-128,3601.5,1
146.25,-94,3664.5,1
146.25,-100,3661.5,1
147.5,-130,3715.5,1
147.5,-132,3693,1
147.5,-134,3675,1
147.5,-134,3652.5,1
147.5,-136,3595.5,1
147.5,-138,3651,1
148.75,-148,3663,1
148.75,-148,3687,1
148.75,-146,3690,1
148.75,-148,3696,1
148.75,-146,3697.5,1
148.75,-148,3694.5,1
148.75,-158,3670.5,1
148.75,-160,3654,1
148.75,-160,3571.5,1
148.75,-164,3610.5,1
148.75,-164,3622.5,1
148.75,-166,3570,1
148.75,-168,3559.5,1
148.75,-170,3565.5,1
148.75,-168,3576,1
148.75,-166,3574.5,1
148.75,-164,3598.5,1
148.75,-160,3570,1
148.75,-162,3561,1
148.75,-162,3598.5,1
148.75,-160,3607.5,1
148.75,-160,3580.5,1
148.75,-152,3562.5,1
148.75,-146,3592.5,1
148.75,-144,3615,1
148.75,-144,3580.5,1
148.75,-142,3639,1
148.75,-140,3661.5,1
148.75,-140,3612,1
148.75,-138,3715.5,1
148.75,-136,3696,1
150,-134,3685.5,1
150,-136,3687,1
150,-134,3682.5,1
150,-134,3681,1
150,-136,3684,1
150,-134,3687,1
150,-132,3690,1
150,-120,3661.5,1
150,-92,3661.5,1
150,-98,3661.5,1
150,-36,3664.5,1
150,-60,3666,1
150,-92,3666,1
150,-20,3663,1
150,-36,3661.5,1
150,-38,3664.5,1
150,-64,3661.5,1
148.75,-102,3661.5,1
148.75,-132,3643.5,1
148.75,-134,3625.5,1
148.75,-138,3643.5,1
148.75,-146,3595.5,1
148.75,-158,3654,1
148.75,-162,3604.5,1
148.75,-154,3598.5,1
148.75,-140,3622.5,1
148.75,-144,3651,1
148.75,-148,3646.5,1
148.75,-158,3564,1
148.75,-162,3573,1
148.75,-152,3582,1
148.75,-154,3616.5,1
148.75,-152,3630,1
148.75,-154,3600,1
148.75,-154,3574.5,1
147.5,-150,3588,1
147.5,-128,3723,1
147.5,-124,3664.5,1
147.5,-130,3639,1
147.5,-132,3673.5,1
147.5,-132,3712.5,1
147.5,38,3664.5,1
147.5,134,3690,1
147.5,138,3643.5,1
147.5,140,3652.5,1
147.5,134,3705,1
147.5,-84,3664.5,1
147.5,-102,3661.5,1
147.5,-34,3664.5,1
148.75,-52,3661.5,1
148.75,-54,3664.5,1
148.75,142,3696,1
148.75,150,3709.5,1
148.75,142,3618,1
148.75,130,3598.5,1
148.75,104,3664.5,1
148.75,-26,3661.5,1
148.75,-24,3664.5,1
148.75,-132,3636,1
148.75,-140,3676.5,1
148.75,-146,3661.5,1
148.75,-148,3628.5,1
148.75,-142,3631.5,1
148.75,-138,3639,1
148.75,-142,3676.5,1
148.75,-144,3690,1
148.75,-144,3712.5,1
148.75,-146,3684,1
148.75,-152,3621,1
148.75,-142,3658.5,1
148.75,-138,3640.5,1
148.75,-142,3621,1
148.75,-148,3640.5,1
148.75,-150,3648,1
148.75,-146,3648,1
148.75,-144,3643.5,1
148.75,-146,3639,1
148.75,-150,3610.5,1
148.75,-150,3598.5,1
148.75,-150,3615,1
148.75,-150,3601.5,1
148.75,-152,3564,1
148.75,-148,3567,1
148.75,-144,3586.5,1
148.75,-142,3613.5,1
148.75,-134,3642,1
148.75,-126,3645,1
148.75,-110,3661.5,1
148.75,-108,3664.5,1
148.75,-106,3661.5,1
148.75,-132,3693,1
148.75,-134,3691.5,1
148.75,-138,3702,1
148.75,-146,3687,1
148.75,-150,3616.5,1
148.75,-152,3622.5,1
148.75,-154,3660,1
148.75,-154,3618,1
148.75,-150,3565.5,1
148.75,-148,3568.5,1
148.75,-146,3562.5,1
148.75,-146,3583.5,1
148.75,-144,3613.5,1
148.75,-146,3633,1
148.75,-144,3618,1
148.75,-146,3580.5,1
148.75,-146,3642,1
148.75,-152,3646.5,1
148.75,-152,3613.5,1
148.75,-156,3579,1
148.75,-154,3561,1
148.75,-152,3609,1
148.75,-150,3589.5,1
148.75,-152,3568.5,1
148.75,-152,3588,1
148.75,-152,3574.5,1
148.75,-152,3594,1
148.75,-148,3624,1
148.75,-132,3675,1
148.75,-128,3684,1
148.75,-78,3661.5,1
148.75,60,3664.5,1
148.75,62,3661.5,1
59,38,2441,0
59,60,2443,0
59,8,2441,0
59,-36,2441,0
59,-69,2411,0
59,-68,2422,0
59,-72,2449,0
59,-77,2448,0
59,-73,2388,0
59,-84,2404,0
59,-86,2390,0
59,-87,2391,0
59,-87,2379,0
59,-85,2404,0
59,-85,2401,0
59,-83,2402,0
59,-85,2403,0
59,-77,2383,0
59,-77,2380,0
59,-75,2387,0
59,-71,2417,0
59,-66,2417,0
59,-46,2443,0
59,-51,2443,0
58.5,-57,2441,0
58.5,-65,2430,0
58.5,-71,2447,0
58.5,-71,2442,0
58.5,-72,2447,0
58.5,-69,2446,0
58.5,-68,2460,0
58.5,-69,2457,0
58.5,-65,2446,0
58,36,2441,0
57.5,31,2441,0
57.5,-24,2441,0
57.5,-24,2443,0
57.5,-25,2441,0
56.5,-31,2441,0
56.5,-39,2443,0
56,-67,2441,0
56,-67,2426,0
56,-66,2421,0
56,-67,2423,0
56,-68,2421,0
56,-68,2427,0
56,-68,2416,0
56,-70,2403,0
56,-74,2414,0
56,-74,2444,0
56,-67,2402,0
56,-71,2461,0
56,-73,2463,0
56,-74,2430,0
56,-77,2422,0
56,-71,2385,0
56,-67,2414,0
56,-71,2414,0
56,-63,2412,0
56,-64,2443,0
56,-63,2443,0
56,-54,2443,0
56,-33,2443,0
56,-31,2443,0
56,-67,2442,0
56,-79,2402,0
56,-27,2441,0
56,-38,2443,0
55.5,30,2442,0
55.5,31,2442,0
55.5,32,2442,0
55.5,30,2443,0
55.5,30,2441,0
55.5,19,2443,0
56,-7,2443,0
56,-14,2441,0
56,-12,2443,0
56,-13,2441,0
56,-13,2443,0
56,-16,2443,0
56,63,2442,0
56,35,2441,0
56,48,2441,0
56,34,2441,0
56,46,2441,0
56,51,2442,0
56,48,2443,0
55.5,20,2442,0
55.5,23,2442,0
55.5,25,2442,0
55.5,27,2441,0
55.5,29,2442,0
55.5,32,2441,0
55.5,34,2442,0
55.5,36,2442,0
55.5,39,2442,0
55.5,41,2442,0
55.5,42,2442,0
55.5,38,2442,0
55.5,37,2442,0
55.5,28,2442,0
55.5,16,2441,0
55.5,12,2442,0
55.5,9,2443,0
55.5,3,2442,0
55.5,-9,2442,0
55.5,-11,2442,0
55.5,-13,2442,0
55.5,-15,2442,0
55.5,-18,2442,0
55.5,-23,2442,0
55.5,-29,2442,0
55.5,-31,2442,0
55.5,-35,2442,0
55.5,-40,2442,0
55.5,-42,2442,0
55.5,-44,2442,0
55.5,-45,2442,0
55.5,-46,2442,0
55.5,-45,2443,0
55.5,-48,2442,0
55.5,-49,2442,0
55.5,-50,2442,0
55.5,-50,2441,0
55.5,-51,2442,0
55.5,-53,2442,0
55.5,-52,2442,0
55.5,-55,2442,0
55.5,-56,2443,0
55.5,-58,2442,0
55.5,-59,2441,0
56,-65,2418,0
56,-66,2464,0
56,-67,2430,0
56,-71,2404,0
56,-74,2438,0
56,-76,2425,0
56,-76,2386,0
56,-77,2416,0
56,-74,2405,0
56,-68,2447,0
56,-73,2448,0
56,-77,2396,0
56,-81,2385,0
56,-75,2381,0
56,-75,2382,0
56,-79,2374,0
56,-78,2407,0
56,-79,2412,0
56,-77,2389,0
56,-77,2390,0
56,-75,2388,0
56,-74,2380,0
56,-72,2406,0
56,-67,2391,0
56,-65,2432,0
56,-44,2441,0
56,50,2443,0
56,-3,2441,0
56,-8,2441,0
56,-6,2443,0
56,-7,2441,0
56,-2,2441,0
56,-61,2443,0
56,-67,2449,0
56,-69,2427,0
56,-69,2418,0
56,-73,2416,0
56,-80,2405,0
56,-78,2383,0
56,-75,2411,0
56,-72,2398,0
56,-72,2386,0
56,-73,2385,0
56,-76,2374,0
56,-83,2378,0
56,-87,2385,0
56,-86,2392,0
56,-75,2403,0
56,-76,2411,0
56,-77,2405,0
56,-71,2378,0
56,-70,2425,0
56,-79,2394,0
56,-79,2392,0
56,-74,2386,0
56,-74,2401,0
56,-73,2417,0
56,-71,2417,0
56,-68,2420,0
56,-67,2457,0
56,-65,2463,0
56,-53,2443,0
56,-52,2441,0
56,-5,2443,0
56,-18,2443,0
56,-21,2441,0
56,-28,2441,0
56,-30,2441,0
56,-30,2443,0
56.5,-9,2441,0
56.5,8,2441,0
56.5,10,2441,0
57,49,2443,0
57,65,2447,0
57,65,2409,0
57,66,2416,0
57,67,2439,0
57,68,2454,0
57,68,2442,0
57,68,2391,0
57,68,2463,0
57,68,2486,0
57,68,2476,0
57,65,2448,0
57,66,2484,0
57,65,2445,0
58,-70,2509,0
58,-75,2467,0
58,-75,2405,0
58,-64,2462,0
58,-70,2426,0
58,-72,2408,0
58,-70,2460,0
58,-70,2431,0
58,-73,2416,0
58.5,-77,2414,0
58.5,-76,2400,0
58.5,-73,2395,0
58.5,-75,2412,0
58.5,-77,2395,0
58.5,-76,2372,0
58.5,-70,2376,0
58.5,-70,2427,0
58.5,-75,2403,0
58.5,-80,2424,0
58.5,-83,2396,0
58.5,-71,2441,0
58.5,-70,2434,0
58.5,-70,2444,0
58.5,-64,2478,0
58.5,-69,2429,0
58.5,-73,2418,0
58.5,-74,2467,0
58.5,-74,2448,0
58.5,-77,2439,0
58.5,-72,2412,0
58.5,-69,2393,0
58.5,-67,2388,0
58.5,-74,2383,0
58.5,-73,2377,0
58.5,-70,2380,0
58.5,-77,2378,0
58.5,-77,2387,0
59,-77,2392,0
59,-77,2396,0
59,-77,2399,0
59,-76,2409,0
59,-77,2395,0
59,-74,2413,0
59,-68,2376,0
59,-69,2373,0
59,-68,2389,0
59,-68,2411,0
59,-69,2387,0
59,-69,2372,0
59,-65,2379,0
59,-45,2443,0
59,-38,2443,0
59,-40,2441,0
59,41,2443,0
59,39,2441,0
58.5,-63,2448,0
58.5,-68,2418,0
58.5,-66,2418,0
59.5,-74,2446,0
59.5,-78,2444,0
59.5,-66,2421,0
59.5,-80,2419,0
59.5,-76,2405,0
59,-61,2435,0
59,-68,2388,0
59,-72,2417,0
59,-73,2438,0
58.5,-65,2403,0
59,-65,2408,0
59,-67,2410,0
59,-69,2412,0
59,-72,2416,0
59,-78,2451,0
58.5,-74,2408,0
58.5,-74,2401,0
58.5,-74,2373,0
58.5,-76,2385,0
58.5,-81,2390,0
58.5,-79,2416,0
58.5,-79,2412,0
58.5,-77,2393,0
58.5,-77,2373,0
58.5,-74,2384,0
58.5,-72,2401,0
58.5,-71,2386,0
58.5,-64,2439,0
58.5,-65,2405,0
58.5,-64,2419,0
58,-27,2443,0
58,-66,2457,0
58,-65,2480,0
58,-66,2464,0
58,-66,2459,0
58,-68,2445,0
58,-73,2404,0
58,-77,2454,0
58,-78,2411,0
58,-78,2399,0
58,-72,2382,0
58,-70,2454,0
58,-73,2459,0
58,-73,2436,0
58,-75,2400,0
58,-74,2405,0
58,-76,2428,0
58,-80,2392,0
58,-76,2386,0
58,-75,2385,0
58,-83,2379,0
58,-83,2396,0
58,-82,2411,0
58,-73,2380,0
57.5,-75,2387,0
57.5,-75,2380,0
57.5,-70,2380,0
57.5,-68,2440,0
57.5,-66,2462,0
57.5,-66,2417,0
57.5,-67,2417,0
57.5,-68,2394,0
57.5,-69,2391,0
57.5,-76,2441,0
57.5,-79,2397,0
57.5,-79,2381,0
57.5,-79,2373,0
57.5,-82,2374,0
57.5,-83,2375,0
57.5,-80,2388,0
57.5,-79,2385,0
57.5,-79,2408,0
57.5,-77,2410,0
57.5,-78,2410,0
57.5,-76,2394,0
57.5,-71,2374,0
57.5,-67,2425,0
57.5,25,2441,0
56.5,7,2441,0
56.5,20,2441,0
56.5,29,2441,0
56.5,19,2441,0
56.5,20,2443,0
56.5,14,2441,0
56,69,2403,0
56,78,2430,0
56,77,2494,0
56,62,2479,0
56,55,2441,0
56,67,2468,0
56,67,2424,0
56,65,2442,0
56,64,2442,0
56,63,2441,0
56,53,2441,0
56,51,2443,0
55.5,26,2442,0
55.5,24,2442,0
55.5,23,2441,0
55.5,6,2441,0
55.5,0,2442,0
55.5,-2,2442,0
55.5,-3,2442,0
55.5,-4,2442,0
55.5,-19,2443,0
55.5,-28,2442,0
55.5,-33,2442,0
55.5,-32,2442,0
55.5,-30,2442,0
55.5,-29,2441,0
55.5,-39,2442,0
55.5,-54,2442,0
55,-55,2442,0
55,-63,2442,0
55,-71,2464,0
55,-77,2461,0
55,-78,2420,0
55,-74,2376,0
55,-70,2382,0
55,-66,2420,0
55,-68,2390,0
55,-71,2385,0
55,-71,2396,0
55,-68,2437,0
55,-65,2420,0
55,-65,2448,0
55,-68,2415,0
55,-70,2411,0
55,-67,2376,0
55,-65,2442,0
55,-64,2419,0
55,-62,2442,0
55,-56,2442,0
55,-47,2442,0
55,-44,2442,0
55,-66,2415,0
55,-75,2390,0
55,-78,2389,0
55,-74,2428,0
55,-70,2391,0
55,-68,2442,0
55,-73,2432,0
55,-81,2387,0
55,-85,2386,0
55,-83,2390,0
55,-79,2376,0
55,-80,2384,0
55,-84,2378,0
55,-87,2386,0
55,-90,2402,0
55,-90,2372,0
55,-89,2377,0
55,-87,2378,0
55,-84,2383,0
55,-82,2377,0
55,-78,2397,0
55,-77,2379,0
55,-77,2385,0
