SPD,ANG,TRQ,ANOMALY
51.5,-52,2442,0
51.5,-51,2442,0
51.5,-50,2442,0
51,-43,2441,0
51,-70,2462,0
51,-70,2411,0
51,-70,2405,0
51,-70,2399,0
51,-69,2410,0
51,-69,2441,0
51,-72,2385,0
51,-71,2392,0
51,-69,2430,0
51,-69,2432,0
51,-73,2430,0
51,-74,2393,0
51,-72,2392,0
51,-64,2416,0
51,-67,2439,0
51,-66,2443,0
51,-67,2454,0
51,-66,2465,0
51,-65,2454,0
51,-65,2469,0
51,-64,2436,0
51,-64,2413,0
51,-64,2403,0
51,-66,2446,0
51,-70,2435,0
51,-72,2408,0
51,-73,2409,0
51,-71,2410,0
51,-69,2376,0
51,-73,2395,0
51,-76,2395,0
51,-79,2389,0
51,-79,2378,0
51,-80,2375,0
51,-78,2395,0
51,-76,2383,0
51,-78,2376,0
51,-81,2382,0
51,-83,2386,0
51,-82,2375,0
51,-78,2380,0
51,-68,2413,0
51,-65,2435,0
51,-23,2441,0
51,18,2443,0
51,21,2441,0
51,20,2443,0
51,33,2443,0
51,39,2441,0
51,40,2443,0
51,27,2441,0
51,20,2441,0
51,32,2441,0
51,31,2441,0
51,34,2443,0
51,8,2443,0
51,48,2443,0
51,29,2441,0
51,17,2443,0
51.5,-20,2442,0
51.5,-21,2442,0
51.5,-23,2442,0
51.5,-25,2442,0
51.5,-24,2442,0
51.5,-20,2443,0
51.5,-28,2442,0
51.5,-47,2442,0
51.5,-49,2442,0
51.5,-53,2442,0
51.5,-54,2442,0
52,-65,2442,0
52,-66,2458,0
52,-66,2467,0
52,-67,2460,0
52,-69,2454,0
52,-70,2423,0
52,-74,2441,0
52,-72,2399,0
52,-67,2427,0
52,-70,2392,0
52,-69,2392,0
52,-75,2407,0
52,-76,2379,0
52,-71,2384,0
52,-67,2382,0
52,-67,2423,0
52,-65,2402,0
52,21,2443,0
52,30,2441,0
52.5,22,2443,0
52.5,16,2441,0
52.5,-7,2441,0
52.5,-6,2441,0
52.5,-8,2443,0
53,-10,2441,0
53,-10,2443,0
53,-30,2441,0
53,-37,2443,0
53,-60,2442,0
53,-65,2442,0
53,-66,2449,0
53,-67,2456,0
53,-69,2465,0
53,-69,2460,0
53,-70,2430,0
53,-73,2444,0
53,-74,2392,0
53,-72,2402,0
53,-68,2428,0
53,-64,2448,0
53,-66,2442,0
53,-70,2401,0
53,-77,2404,0
53,-79,2382,0
53,-76,2391,0
53,-66,2386,0
53,-79,2385,0
53,-80,2386,0
53.5,-72,2385,0
53.5,-68,2394,0
53.5,-74,2407,0
53.5,-77,2397,0
53.5,-77,2381,0
53.5,-76,2375,0
53.5,-75,2386,0
53.5,-76,2399,0
53.5,-76,2400,0
53.5,-73,2387,0
53.5,-68,2402,0
53.5,-57,2443,0
53.5,-66,2397,0
53.5,-66,2396,0
53.5,-66,2418,0
53.5,-66,2399,0
53.5,-66,2382,0
53.5,-66,2379,0
53.5,-66,2406,0
53.5,-66,2378,0
53.5,-69,2396,0
53.5,-71,2380,0
53.5,-72,2373,0
53.5,-72,2386,0
53.5,-73,2376,0
53.5,-67,2395,0
53.5,-67,2380,0
53.5,-67,2389,0
53.5,-67,2406,0
53.5,-70,2377,0
53.5,-71,2382,0
54,-72,2390,0
54,-72,2385,0
54,-70,2404,0
54,-66,2375,0
54.5,-18,2443,0
54.5,32,2441,0
54.5,70,2455,0
54.5,71,2372,0
54.5,72,2492,0
54.5,73,2454,0
54.5,72,2462,0
54.5,68,2454,0
54.5,69,2444,0
54.5,68,2457,0
54.5,69,2433,0
54.5,72,2528,0
54.5,72,2443,0
54.5,73,2408,0
54.5,72,2404,0
54.5,68,2478,0
56,65,2462,0
56.5,-68,2414,0
56.5,-66,2421,0
56.5,-67,2439,0
56.5,-69,2421,0
56.5,-69,2408,0
56.5,-73,2455,0
56.5,-74,2390,0
56.5,-73,2411,0
56.5,-72,2440,0
56.5,-75,2393,0
56.5,-72,2416,0
56.5,-78,2391,0
56.5,-78,2383,0
56.5,-71,2379,0
56.5,-75,2418,0
56.5,-76,2413,0
56.5,-65,2420,0
56.5,-66,2468,0
56.5,-66,2441,0
56.5,-66,2401,0
56.5,-13,2443,0
56.5,21,2441,0
56.5,61,2441,0
56.5,65,2448,0
56.5,67,2444,0
56.5,69,2421,0
56.5,69,2467,0
57,69,2463,0
57,69,2406,0
57,68,2440,0
57,67,2434,0
57,65,2478,0
56,66,2411,0
56,71,2419,0
56,74,2426,0
56,75,2458,0
56,76,2467,0
56,76,2479,0
56,72,2518,0
56,69,2535,0
56,67,2460,0
56,79,2505,0
56,79,2506,0
56,74,2526,0
56,69,2515,0
56,74,2471,0
56,75,2522,0
56,76,2377,0
56,75,2505,0
56,74,2456,0
56,75,2526,0
56,74,2407,0
56,73,2519,0
56,70,2519,0
56,66,2474,0
56,66,2511,0
56,-70,2426,0
56,-70,2406,0
56,-68,2425,0
56,-67,2460,0
56,-65,2475,0
56,-63,2444,0
56,-66,2467,0
56,-67,2437,0
56,-66,2412,0
56,-67,2408,0
56,-67,2458,0
56,-73,2445,0
56,-76,2397,0
56,-75,2419,0
56,-73,2388,0
56,-67,2419,0
56,-67,2393,0
56,-72,2407,0
56,-72,2392,0
56,-74,2406,0
56,-73,2381,0
56,-65,2433,0
56,-19,2443,0
56,-12,2441,0
55,-4,2443,0
54.5,69,2398,0
54.5,69,2476,0
54.5,70,2461,0
54.5,71,2406,0
54.5,71,2494,0
54.5,72,2409,0
54.5,71,2468,0
54.5,71,2463,0
54.5,71,2453,0
54.5,72,2503,0
54.5,72,2432,0
54.5,71,2404,0
54.5,72,2524,0
54.5,71,2421,0
54.5,71,2490,0
54.5,70,2418,0
54.5,70,2516,0
54.5,69,2415,0
54.5,69,2499,0
54.5,69,2416,0
54.5,67,2446,0
54.5,66,2458,0
54.5,65,2406,0
54.5,27,2441,0
53.5,7,2441,0
53,-15,2441,0
53,-28,2441,0
51.5,-26,2443,0
51.5,-16,2441,0
51.5,-42,2442,0
51.5,-60,2442,0
51.5,-72,2425,0
51.5,-79,2450,0
51.5,-76,2391,0
51.5,-70,2390,0
51.5,-60,2441,0
51.5,-68,2400,0
51,-72,2391,0
51,-75,2406,0
51,-67,2416,0
51,-69,2403,0
51,-72,2384,0
51,-69,2382,0
50,43,2441,0
49.5,48,2441,0
49.5,55,2442,0
49.5,55,2441,0
49.5,60,2443,0
49.5,59,2441,0
49.5,60,2442,0
49,66,2442,0
49,74,2467,0
49,77,2457,0
49,73,2461,0
49,64,2489,0
48.5,64,2442,0
48.5,73,2487,0
48.5,79,2549,0
48.5,79,2494,0
48.5,72,2557,0
48.5,69,2382,0
48.5,69,2530,0
48.5,68,2484,0
48.5,69,2510,0
48,69,2423,0
48,71,2385,0
48,71,2507,0
48,71,2460,0
48,65,2537,0
48,66,2444,0
48,69,2415,0
48,72,2469,0
48,72,2494,0
47.5,69,2535,0
47.5,64,2419,0
47.5,60,2441,0
47,12,2443,0
47,9,2442,0
46,-4,2442,0
46,-10,2441,0
46,-10,2442,0
46,-11,2441,0
46,-14,2442,0
46,-23,2442,0
46,-25,2442,0
46,-26,2442,0
46,-43,2441,0
44,-51,2441,0
44,-48,2441,0
43.5,-57,2442,0
43.5,-60,2442,0
43.5,-64,2449,0
43.5,-71,2458,0
43.5,-74,2401,0
43.5,-70,2394,0
43.5,-62,2444,0
43.5,-62,2442,0
43.5,-66,2410,0
43.5,-73,2394,0
43.5,-70,2401,0
43.5,-67,2393,0
43.5,-67,2410,0
43.5,-64,2426,0
43,-65,2450,0
43,-67,2462,0
43,-67,2441,0
43,-62,2422,0
43,-19,2441,0
42.5,-18,2442,0
42.5,-25,2442,0
42.5,-29,2443,0
42.5,-32,2441,0
42.5,-34,2441,0
42.5,-33,2442,0
42.5,-30,2441,0
42.5,-27,2443,0
41.5,-18,2442,0
41.5,-21,2443,0
41.5,-20,2441,0
41,-22,2443,0
41,-21,2441,0
41,-6,2441,0
41,-7,2443,0
40,-21,2441,0
40,-31,2441,0
40,-36,2441,0
40,-62,2441,0
40,-64,2429,0
40,-65,2456,0
40,-64,2475,0
40,-64,2438,0
40,-65,2414,0
40,-68,2413,0
40,-67,2414,0
40,-67,2417,0
40,-69,2387,0
40,-68,2410,0
40,-63,2430,0
40,-65,2440,0
40,-67,2400,0
40,-69,2403,0
40,-70,2387,0
40,-62,2387,0
40,-70,2428,0
40,-70,2393,0
40,-68,2420,0
40,-65,2403,0
40,-64,2377,0
40,-63,2394,0
40,-63,2425,0
40,-65,2416,0
40,-67,2411,0
40,-67,2390,0
40,-65,2439,0
39.5,-36,2442,0
39.5,-38,2442,0
39.5,-39,2442,0
39.5,-40,2442,0
39.5,-39,2443,0
39.5,-41,2442,0
39.5,-41,2441,0
39.5,-42,2442,0
39.5,-39,2441,0
39.5,-40,2441,0
39.5,-37,2442,0
39.5,-35,2442,0
39.5,-35,2441,0
39.5,-34,2442,0
39.5,-41,2443,0
39.5,-38,2443,0
39.5,-21,2442,0
39.5,-20,2442,0
39.5,-13,2442,0
39.5,-9,2442,0
39.5,-6,2441,0
39.5,-5,2442,0
39.5,-1,2441,0
39.5,3,2443,0
39.5,5,2442,0
39.5,6,2441,0
39.5,8,2442,0
39.5,9,2442,0
39.5,9,2441,0
39.5,10,2442,0
39.5,10,2441,0
39.5,12,2442,0
39.5,14,2442,0
39.5,14,2441,0
39.5,15,2442,0
39.5,20,2442,0
39.5,22,2442,0
39.5,23,2442,0
39.5,24,2442,0
39.5,27,2442,0
39.5,31,2442,0
39.5,34,2443,0
39.5,37,2441,0
39.5,72,2453,0
39.5,76,2472,0
39.5,68,2416,0
39.5,60,2426,0
39,66,2465,0
39,70,2495,0
39,63,2513,0
39,56,2442,0
39,57,2442,0
39,60,2442,0
39,62,2442,0
39,50,2442,0
39,33,2442,0
39,26,2442,0
39,13,2441,0
39,9,2441,0
39,9,2442,0
39,6,2442,0
39,2,2442,0
39,0,2442,0
38.5,-4,2442,0
38.5,-5,2443,0
38,-38,2441,0
38,-64,2407,0
38,-65,2476,0
38,-62,2409,0
37.5,-56,2443,0
37.5,-55,2441,0
37.5,-41,2441,0
38,-64,2441,0
37.5,-64,2413,0
37.5,-61,2443,0
37.5,-32,2443,0
37.5,-39,2441,0
37,-37,2441,0
37,-41,2441,0
37,-34,2441,0
36,-27,2443,0
36,-27,2441,0
35,-25,2443,0
34.5,-31,2441,0
33.5,-29,2441,0
33,-19,2442,0
33,-15,2441,0
33,-6,2442,0
33,-5,2441,0
33,-1,2441,0
33,7,2442,0
33,11,2441,0
33,19,2442,0
32.5,67,2466,0
32.5,74,2520,0
32.5,70,2448,0
32.5,65,2409,0
32.5,62,2441,0
32.5,71,2523,0
32.5,73,2512,0
32.5,70,2523,0
32.5,69,2444,0
32.5,69,2467,0
32.5,71,2491,0
32.5,72,2438,0
32,72,2503,0
32,72,2447,0
32,73,2521,0
32,73,2538,0
32,73,2541,0
32,72,2523,0
32,71,2440,0
32,68,2502,0
32,66,2481,0
31.5,64,2410,0
31.5,44,2441,0
31.5,41,2443,0
31.5,40,2442,0
31.5,40,2443,0
31,18,2441,0
31,8,2443,0
31,-6,2443,0
30.5,-9,2442,0
30.5,-15,2441,0
30.5,-19,2441,0
30,-21,2443,0
30,-23,2441,0
30,-25,2441,0
30,-27,2441,0
28,-27,2443,0
27.5,-26,2442,0
27.5,-26,2441,0
27.5,-28,2441,0
27.5,-24,2442,0
27,-25,2442,0
27,-26,2443,0
27,-25,2441,0
66.25,-50,3664.5,1
65,-46,3664.5,1
63.75,-56,3661.5,1
63.75,-52,3663,1
63.75,-42,3664.5,1
63.75,-50,3661.5,1
63.75,-48,3664.5,1
63.75,-56,3663,1
63.75,-44,3664.5,1
60,-44,3663,1
58.75,-62,3664.5,1
58.75,-62,3661.5,1
58.75,-60,3661.5,1
58.75,-52,3661.5,1
58.75,-56,3664.5,1
58.75,-54,3661.5,1
53.75,-52,3664.5,1
52.5,-60,3661.5,1
52.5,-64,3663,1
52.5,-64,3664.5,1
52.5,-64,3661.5,1
51.25,-52,3661.5,1
51.25,-48,3663,1
50,-66,3664.5,1
47.5,-74,3663,1
47.5,-76,3661.5,1
47.5,-76,3663,1
47.5,-72,3663,1
47.5,-88,3661.5,1
45,-84,3663,1
45,-82,3661.5,1
45,-80,3663,1
43.75,-72,3664.5,1
43.75,-70,3663,1
43.75,-66,3661.5,1
43.75,-72,3661.5,1
42.5,-68,3661.5,1
42.5,-66,3663,1
42.5,-66,3661.5,1
42.5,-64,3664.5,1
42.5,-66,3664.5,1
41.25,-70,3664.5,1
41.25,-72,3661.5,1
41.25,-70,3661.5,1
40,-66,3663,1
40,-64,3664.5,1
40,-66,3664.5,1
40,-72,3663,1
40,-72,3661.5,1
40,-66,3661.5,1
38.75,-30,3664.5,1
38.75,0,3664.5,1
37.5,136,3690,1
37.5,136,3661.5,1
37.5,128,3645,1
37.5,134,3726,1
37.5,142,3750,1
37.5,142,3765,1
37.5,142,3681,1
37.5,142,3682.5,1
37.5,142,3790.5,1
37.5,142,3714,1
37.5,144,3642,1
37.5,144,3846,1
37.5,144,3874.5,1
36.25,144,3700.5,1
36.25,144,3820.5,1
36.25,148,3831,1
36.25,148,3615,1
36.25,148,3895.5,1
36.25,150,3697.5,1
36.25,148,3864,1
36.25,150,3675,1
36.25,150,3858,1
36.25,148,3600,1
36.25,150,3832.5,1
36.25,150,3769.5,1
36.25,148,3738,1
36.25,144,3889.5,1
36.25,146,3747,1
36.25,146,3736.5,1
14.5,72,2574,0
14.5,72,2564,0
14.5,73,2487,0
14.5,74,2495,0
14.5,74,2571,0
14.5,74,2533,0
14.5,73,2516,0
14.5,73,2568,0
14.5,73,2576,0
14.5,73,2398,0
14,73,2583,0
14,72,2570,0
14,72,2471,0
14,72,2477,0
14,72,2582,0
14,72,2526,0
14,72,2535,0
14,71,2577,0
14,71,2503,0
14,71,2518,0
14,71,2525,0
14,72,2603,0
14,72,2445,0
14,71,2441,0
14,72,2573,0
14,72,2487,0
14,72,2554,0
14,72,2407,0
14,72,2550,0
14,72,2620,0
14,72,2473,0
14,73,2575,0
14,72,2520,0
14,72,2498,0
14,73,2469,0
14,72,2551,0
14,72,2521,0
14,72,2442,0
14,72,2561,0
14,70,2573,0
14,67,2483,0
14,61,2523,0
14,53,2442,0
13.5,25,2442,0
13.5,16,2443,0
13.5,-10,2443,0
13.5,-16,2442,0
13.5,-19,2443,0
13.5,-15,2442,0
12.5,-14,2442,0
12.5,-13,2442,0
12.5,-14,2441,0
12.5,-15,2442,0
12.5,-17,2442,0
12.5,-22,2442,0
12.5,-23,2442,0
12.5,-30,2442,0
12.5,-33,2441,0
12.5,-35,2442,0
12,-48,2441,0
11.5,-56,2442,0
11.5,-61,2471,0
11.5,-67,2429,0
11.5,-69,2382,0
11.5,-62,2398,0
11.5,-65,2383,0
11.5,-67,2387,0
11.5,-59,2411,0
11.5,-61,2442,0
11.5,-64,2402,0
11.5,-60,2392,0
11.5,-63,2431,0
11.5,-63,2419,0
11.5,-60,2409,0
11.5,-61,2446,0
11.5,-63,2434,0
11.5,-65,2406,0
11.5,-63,2395,0
11.5,-60,2424,0
11.5,-62,2406,0
11,-64,2400,0
11,-59,2428,0
11,-61,2404,0
11,-50,2442,0
11,-34,2442,0
11,-27,2442,0
11,-24,2442,0
11,-20,2442,0
11,-19,2442,0
11,-18,2441,0
11,-17,2442,0
10.5,-17,2442,0
10.5,-18,2442,0
10.5,-17,2441,0
10.5,-21,2442,0
10.5,-21,2443,0
10.5,-24,2442,0
10.5,-23,2442,0
10.5,-20,2442,0
10.5,-16,2443,0
10,-22,2441,0
10,-13,2441,0
8,-22,2441,0
8,-3,2443,0
8,-13,2441,0
6,-13,2442,0
6,3,2442,0
5.5,0,2442,0
5.5,1,2443,0
5.5,2,2442,0
5,3,2441,0
5,2,2443,0
5,2,2441,0
4.5,-2,2443,0
3.5,-4,2442,0
3,-9,2442,0
3,-4,2442,0
3,-4,2441,0
3,-1,2442,0
2.5,-2,2441,0
2.5,-1,2441,0
2.5,1,2442,0
2.5,2,2443,0
2,1,2443,0
2,1,2441,0
2,4,2442,0
2,5,2443,0
2,8,2442,0
1.5,13,2442,0
1.5,15,2442,0
1.5,16,2442,0
1.5,17,2442,0
1.5,18,2442,0
1.5,19,2442,0
1,20,2442,0
1,21,2441,0
1,23,2442,0
1,25,2442,0
1,25,2441,0
1,26,2442,0
1,27,2441,0
1,27,2442,0
1,28,2442,0
0,26,2442,0
0,23,2442,0
0,13,2441,0
0,-59,2427,0
0,-58,2419,0
0,-59,2416,0
0,-60,2421,0
0,-60,2443,0
0,-59,2453,0
0,-61,2423,0
0,-62,2443,0
0,-62,2434,0
0,-62,2460,0
0,-58,2391,0
0,-61,2447,0
0,-59,2406,0
0,-60,2433,0
0,-59,2450,0
0,5,2441,0
0,-63,2440,0
0,-64,2406,0
0.5,-34,2442,0
0.5,-36,2442,0
0.5,-45,2442,0
0.5,-51,2442,0
0.5,-52,2442,0
0.5,-55,2442,0
0.5,-58,2442,0
0.5,-58,2441,0
1,-55,2442,0
1,-54,2442,0
1,-53,2442,0
1,-53,2443,0
1.5,-49,2442,0
1.5,-48,2442,0
1.5,-47,2442,0
2,-44,2442,0
2,-43,2442,0
2,-43,2443,0
2,-42,2442,0
2,-41,2442,0
2,-40,2442,0
2,-39,2441,0
2,-38,2442,0
2,-36,2442,0
2,-36,2441,0
2,-35,2442,0
2.5,-35,2442,0
2.5,-36,2442,0
2.5,-36,2441,0
2.5,-34,2442,0
2.5,-32,2442,0
2.5,-31,2441,0
2.5,-30,2442,0
2.5,-31,2442,0
2.5,-29,2441,0
2.5,-27,2442,0
2.5,-26,2442,0
2.5,-20,2442,0
2.5,-19,2442,0
2.5,-19,2443,0
2.5,-19,2441,0
2,-12,2443,0
1.5,-14,2441,0
1.5,-15,2442,0
1.5,-17,2443,0
1,-19,2441,0
1,-19,2442,0
1,-18,2441,0
1,-13,2442,0
0.5,-15,2442,0
0.5,-16,2441,0
0,-66,2409,0
0,-69,2394,0
0,-70,2424,0
0,-71,2419,0
0,-71,2428,0
0,-72,2457,0
0,-71,2499,0
0,-72,2438,0
0,-73,2463,0
0,-74,2482,0
0,-74,2479,0
0,-75,2520,0
0,-75,2496,0
0,-75,2501,0
0,-76,2508,0
0,-75,2537,0
0,-75,2535,0
0,-75,2519,0
0,-74,2507,0
0,-74,2530,0
0,-73,2481,0
0,21,2442,0
0,47,2442,0
0,62,2442,0
0,73,2563,0
0,68,2381,0
0,62,2402,0
0,67,2554,0
0,71,2477,0
0,70,2559,0
0,70,2558,0
0,73,2524,0
0,72,2598,0
0,72,2542,0
0,74,2630,0
0,74,2523,0
0,74,2582,0
0,74,2651,0
0,74,2626,0
0,74,2551,0
0,74,2587,0
0,74,2618,0
0,74,2553,0
0,73,2530,0
0,73,2610,0
0,72,2626,0
0,67,2627,0
0,59,2503,0
0,27,2441,0
0,-61,2480,0
0,-69,2384,0
0,-72,2418,0
0,-71,2372,0
0,-71,2389,0
0,-73,2428,0
0,-73,2378,0
0,-73,2392,0
0,-76,2487,0
0,-76,2432,0
0,-76,2479,0
0,-80,2517,0
0,-79,2487,0
0,-79,2517,0
0,-79,2523,0
0,-80,2563,0
0,-80,2549,0
0,-80,2562,0
0,-80,2551,0
0,-79,2580,0
0,-77,2572,0
0,-74,2483,0
0,-67,2381,0
0,60,2436,0
0,64,2435,0
0,65,2493,0
0,64,2429,0
0,61,2498,0
0,61,2563,0
0,65,2535,0
0,67,2436,0
0,69,2480,0
0,70,2560,0
0,71,2509,0
0,70,2590,0
0,71,2557,0
0,72,2521,0
0,71,2616,0
0,72,2536,0
0,72,2599,0
0,71,2581,0
0,71,2525,0
0,69,2581,0
0,69,2392,0
0,63,2514,0
0,50,2442,0
0,34,2443,0
0,-11,2441,0
0,-64,2427,0
0,-67,2401,0
0,-67,2376,0
0,-70,2377,0
0,-71,2393,0
0,-71,2410,0
0,-72,2423,0
0,-71,2398,0
0,-72,2410,0
0,-73,2431,0
0,-74,2452,0
0,-74,2445,0
0,-74,2453,0
0,-74,2454,0
0,-74,2470,0
0,-74,2465,0
0,-73,2468,0
0,-73,2494,0
0,-72,2447,0
0,-58,2405,0
0,38,2443,0
0,63,2437,0
0,65,2520,0
0,60,2440,0
0,67,2428,0
0,73,2529,0
0,66,2430,0
0,71,2542,0
0,73,2514,0
0,75,2550,0
0,74,2561,0
0,75,2555,0
0,76,2638,0
0,76,2620,0
0,76,2541,0
0,76,2625,0
0,76,2642,0
0,76,2604,0
0,76,2628,0
0,76,2669,0
0,74,2450,0
0,74,2636,0
0,74,2684,0
0,74,2653,0
0,71,2593,0
0,65,2547,0
0,60,2417,0
0,56,2441,0
0,28,2441,0
0,-63,2446,0
0,-68,2375,0
0,-66,2377,0
0,-66,2374,0
0,-68,2372,0
0,-69,2377,0
0,-68,2380,0
0,-69,2374,0
0,-67,2425,0
0,-58,2417,0
0.5,-28,2442,0
0.5,-30,2442,0
0.5,-33,2442,0
0.5,-35,2442,0
0.5,-61,2379,0
0.5,-61,2436,0
0.5,-62,2423,0
0.5,-63,2372,0
0.5,-63,2407,0
0.5,-63,2374,0
0.5,-64,2378,0
0.5,-64,2394,0
0.5,-65,2386,0
1,-66,2377,0
1,-65,2379,0
1,-67,2393,0
1,-67,2376,0
1,-67,2379,0
1,-67,2382,0
1,-67,2385,0
1,-66,2372,0
1.5,-66,2382,0
1.5,-67,2381,0
1.5,-66,2380,0
1.5,-66,2391,0
1.5,-66,2375,0
1.5,-65,2385,0
1.5,-64,2378,0
1.5,-64,2412,0
1.5,-62,2386,0
2,-61,2417,0
2,-60,2403,0
2,-59,2440,0
2,-59,2442,0
2,-58,2442,0
2.5,-51,2441,0
2.5,-49,2442,0
2.5,-48,2442,0
2.5,-47,2442,0
3,-47,2442,0
3,-46,2442,0
3,-45,2442,0
3,-45,2441,0
3,-44,2442,0
3,-43,2441,0
3.5,-42,2442,0
3.5,-41,2442,0
3.5,-40,2442,0
3.5,-33,2443,0
3.5,-32,2442,0
3.5,-31,2441,0
3.5,-30,2443,0
3.5,-30,2441,0
3.5,-30,2442,0
3.5,-29,2443,0
3.5,-33,2442,0
4,-36,2442,0
4,-34,2443,0
4.5,-31,2442,0
4.5,-27,2442,0
4.5,-23,2442,0
4.5,-17,2442,0
5,47,2442,0
5,52,2442,0
5,55,2442,0
5.5,54,2442,0
5.5,54,2443,0
5.5,51,2442,0
5.5,52,2443,0
5.5,48,2441,0
5.5,46,2443,0
6,47,2441,0
6,51,2442,0
6.5,60,2442,0
6.5,62,2424,0
6.5,64,2377,0
6.5,64,2424,0
6.5,63,2460,0
6.5,60,2480,0
6.5,57,2442,0
6.5,64,2448,0
6.5,65,2482,0
6.5,65,2534,0
6.5,60,2441,0
6.5,63,2492,0
6.5,60,2461,0
6.5,60,2398,0
6.5,63,2484,0
6.5,61,2492,0
6.5,57,2480,0
6.5,50,2442,0
6.5,38,2441,0
6.5,33,2442,0
6.5,29,2442,0
6.5,21,2442,0
6.5,16,2442,0
6.5,11,2442,0
6.5,5,2442,0
6.5,-1,2442,0
6.5,-5,2442,0
6.5,-14,2442,0
6.5,-17,2442,0
8,-61,2430,0
8,-63,2401,0
8,-64,2405,0
8,-63,2405,0
8,-63,2421,0
8,-63,2418,0
8,-63,2440,0
8,-62,2430,0
8,-63,2394,0
8,-64,2418,0
8,-66,2384,0
8,-66,2409,0
8,-63,2373,0
8,-64,2398,0
8,-68,2375,0
8,-67,2378,0
8,-67,2381,0
8,-68,2377,0
8,-67,2392,0
8,-69,2379,0
10.5,-68,2379,0
10.5,-68,2373,0
10.5,-69,2389,0
10.5,-69,2375,0
10.5,-69,2377,0
10.5,-69,2383,0
10.5,-69,2380,0
10.5,-68,2377,0
10.5,-67,2396,0
10.5,-64,2405,0
10.5,-60,2435,0
10.5,-56,2442,0
10.5,-50,2442,0
11.5,-33,2443,0
12,-28,2443,0
14.5,-50,2442,0
14.5,-52,2441,0
14.5,-52,2443,0
15,-62,2447,0
15,-62,2415,0
15,-65,2410,0
15,-70,2384,0
15,-71,2374,0
15,-71,2385,0
15.5,-71,2385,0
15.5,-75,2428,0
15.5,-75,2437,0
15.5,-75,2422,0
15.5,-75,2413,0
15.5,-74,2415,0
15.5,-75,2415,0
15.5,-75,2419,0
15.5,-74,2412,0
15.5,-75,2424,0
15.5,-75,2409,0
15.5,-72,2384,0
15.5,-72,2381,0
15.5,-73,2387,0
15.5,-74,2402,0
16.5,-73,2433,0
16.5,-73,2384,0
16.5,-73,2431,0
16.5,-70,2374,0
16.5,-65,2380,0
16.5,-64,2384,0
16.5,-63,2373,0
16.5,-62,2423,0
16.5,-62,2437,0
17,-63,2412,0
17,-62,2404,0
17,-64,2468,0
17.5,-67,2373,0
17.5,-70,2390,0
