SPD,ANG,TRQ,ANOMALY
2,67,2549,0
2,67,2539,0
2,67,2562,0
2.5,67,2527,0
2.5,67,2462,0
2.5,68,2388,0
2.5,67,2528,0
2.5,67,2467,0
2.5,68,2543,0
2.5,68,2552,0
2.5,69,2600,0
2.5,70,2567,0
2.5,69,2552,0
2.5,70,2501,0
2.5,70,2484,0
2.5,70,2507,0
2.5,70,2452,0
2.5,71,2543,0
2.5,71,2547,0
2.5,71,2531,0
2.5,71,2474,0
3,72,2556,0
3,71,2548,0
3,72,2529,0
3,72,2559,0
3,72,2581,0
3,72,2576,0
3,72,2598,0
3,72,2610,0
3,72,2612,0
3,72,2573,0
3,72,2616,0
3,72,2609,0
3,72,2480,0
3,73,2603,0
3,73,2595,0
3,73,2557,0
3,74,2407,0
3.5,73,2587,0
3.5,72,2454,0
3.5,72,2628,0
3.5,72,2631,0
3.5,72,2560,0
3.5,73,2510,0
3.5,72,2504,0
3.5,72,2576,0
3.5,71,2453,0
3.5,70,2448,0
3.5,70,2411,0
3.5,70,2511,0
3.5,71,2393,0
3.5,71,2478,0
3.5,69,2401,0
3.5,69,2461,0
3.5,69,2452,0
3.5,69,2514,0
3.5,68,2546,0
3.5,66,2575,0
3.5,65,2587,0
3.5,59,2450,0
3.5,54,2442,0
3.5,52,2441,0
3.5,44,2442,0
3.5,32,2442,0
3.5,23,2442,0
3.5,19,2442,0
3.5,17,2442,0
3.5,17,2443,0
3.5,16,2442,0
3.5,20,2442,0
3.5,21,2442,0
4,22,2442,0
4,25,2442,0
4,28,2443,0
4,29,2442,0
4,30,2442,0
4,29,2443,0
4,28,2442,0
4,29,2441,0
4,28,2441,0
4,27,2441,0
4,27,2442,0
4,26,2442,0
4,32,2442,0
4,36,2442,0
4,39,2442,0
4,42,2442,0
4,46,2442,0
4,47,2442,0
4,51,2442,0
4,55,2442,0
4,58,2442,0
4,62,2499,0
4,63,2437,0
4,62,2524,0
4,68,2504,0
4,71,2453,0
4,70,2500,0
4,70,2503,0
4,71,2433,0
4,71,2400,0
4,73,2503,0
4,73,2508,0
4,73,2493,0
4,74,2594,0
4,74,2596,0
4,74,2561,0
4,74,2467,0
4,75,2492,0
4,76,2565,0
4,75,2597,0
4,76,2563,0
4,76,2644,0
4,76,2607,0
4,76,2589,0
4,75,2533,0
4,76,2606,0
4,75,2625,0
4,76,2498,0
4,74,2431,0
4,74,2497,0
4,74,2446,0
4,71,2549,0
4,71,2493,0
4,72,2492,0
4,72,2511,0
4,69,2479,0
4,67,2450,0
4,66,2501,0
4,67,2536,0
4,63,2507,0
4,57,2442,0
4,50,2442,0
4,41,2442,0
4,33,2443,0
4,31,2442,0
4,33,2442,0
4,23,2442,0
4,21,2442,0
4,19,2442,0
4,17,2442,0
4,16,2443,0
4,14,2442,0
4,11,2442,0
4,9,2443,0
4,6,2442,0
4,5,2442,0
4,4,2442,0
4,1,2442,0
4,-3,2442,0
4,-4,2443,0
4,-7,2442,0
4,-9,2442,0
4,-8,2442,0
4,-6,2441,0
4,2,2442,0
4,9,2441,0
4,15,2442,0
4,35,2442,0
4,42,2441,0
4,58,2441,0
4,66,2459,0
4.5,68,2444,0
4.5,66,2510,0
4.5,71,2530,0
4.5,72,2505,0
4.5,72,2531,0
4.5,75,2576,0
4.5,75,2587,0
4.5,78,2657,0
4.5,78,2640,0
4.5,78,2588,0
4.5,78,2604,0
4.5,78,2656,0
4.5,80,2644,0
4.5,80,2670,0
4.5,81,2658,0
4.5,82,2689,0
4.5,85,2674,0
4.5,85,2692,0
4.5,89,2694,0
4.5,91,2685,0
4.5,93,2693,0
4.5,93,2696,0
4.5,95,2697,0
4.5,96,2697,0
4.5,95,2691,0
4.5,96,2673,0
4.5,98,2634,0
4.5,101,2676,0
4.5,102,2697,0
4.5,102,2672,0
4.5,104,2663,0
4.5,104,2673,0
4.5,106,2661,0
4.5,105,2697,0
4.5,107,2691,0
4.5,106,2695,0
4.5,107,2697,0
4.5,103,2661,0
4.5,106,2697,0
4.5,106,2688,0
4.5,106,2677,0
4.5,103,2697,0
4.5,103,2693,0
4.5,103,2680,0
4.5,102,2649,0
4.5,98,2697,0
4.5,99,2624,0
4.5,101,2697,0
4.5,102,2678,0
4.5,102,2688,0
4.5,99,2691,0
4.5,102,2694,0
4.5,106,2679,0
4.5,106,2660,0
4.5,106,2646,0
4.5,105,2659,0
4.5,106,2605,0
4.5,104,2654,0
4.5,102,2695,0
4.5,102,2679,0
4.5,104,2675,0
4.5,103,2690,0
4.5,106,2686,0
4.5,103,2696,0
4.5,106,2681,0
4.5,104,2697,0
4.5,109,2697,0
4.5,113,2683,0
4.5,116,2697,0
4.5,119,2697,0
4.5,122,2694,0
4.5,123,2698,0
4.5,126,2697,0
4.5,127,2697,0
4.5,129,2697,0
4.5,130,2697,0
4.5,132,2697,0
4.5,133,2697,0
4.5,132,2695,0
4.5,134,2697,0
4.5,125,2697,0
4.5,124,2697,0
4.5,122,2697,0
4.5,121,2698,0
4.5,119,2698,0
4.5,120,2697,0
4.5,118,2697,0
4.5,115,2697,0
4.5,117,2697,0
4.5,116,2692,0
4.5,112,2654,0
4.5,113,2695,0
4.5,114,2697,0
4.5,111,2697,0
4.5,110,2659,0
4.5,113,2677,0
4.5,111,2670,0
4.5,108,2674,0
4.5,114,2695,0
4.5,111,2682,0
4.5,110,2697,0
4.5,112,2697,0
4.5,113,2692,0
4.5,111,2691,0
4.5,121,2697,0
4.5,243,2697,0
4.5,426,2698,0
4.5,304,2697,0
4.5,132,2698,0
4.5,126,2698,0
4.5,129,2698,0
4.5,150,2698,0
4.5,164,2697,0
4.5,200,2698,0
4.5,247,2698,0
4.5,259,2698,0
4.5,234,2698,0
4.5,204,2698,0
4.5,181,2698,0
4.5,169,2698,0
4.5,160,2698,0
4.5,154,2698,0
4.5,147,2697,0
4.5,143,2698,0
4.5,136,2698,0
4.5,130,2698,0
4.5,128,2698,0
4.5,127,2698,0
4.5,126,2696,0
4.5,133,2698,0
4.5,134,2698,0
4.5,135,2698,0
4.5,134,2696,0
4.5,135,2696,0
4.5,134,2694,0
4.5,131,2698,0
4.5,130,2696,0
4.5,129,2695,0
4.5,128,2697,0
4.5,124,2694,0
4.5,124,2698,0
4.5,123,2697,0
4.5,122,2698,0
4.5,121,2696,0
4.5,120,2698,0
4.5,118,2698,0
4.5,117,2698,0
4.5,116,2698,0
4.5,115,2698,0
4.5,114,2698,0
4.5,113,2698,0
4.5,111,2698,0
4.5,110,2698,0
4.5,107,2698,0
4.5,108,2698,0
4.5,106,2698,0
4.5,106,2693,0
4.5,105,2698,0
4.5,104,2698,0
4.5,103,2698,0
4.5,101,2698,0
4.5,101,2696,0
4.5,100,2698,0
4.5,99,2697,0
4.5,97,2697,0
4.5,97,2663,0
4.5,95,2696,0
4.5,94,2670,0
4.5,93,2681,0
4.5,91,2683,0
4.5,90,2698,0
4.5,89,2670,0
4.5,89,2676,0
4.5,88,2648,0
4.5,88,2696,0
4.5,88,2639,0
4.5,88,2697,0
4.5,88,2687,0
4.5,88,2671,0
4.5,87,2633,0
4.5,87,2668,0
4.5,88,2667,0
4.5,87,2646,0
4.5,87,2640,0
4.5,87,2653,0
4.5,88,2695,0
4.5,87,2697,0
4,87,2696,0
4,85,2680,0
4,86,2697,0
4,85,2694,0
4,84,2678,0
4,85,2667,0
4,83,2691,0
4,82,2681,0
4,82,2664,0
4.5,81,2619,0
4.5,81,2643,0
4.5,81,2620,0
4.5,81,2646,0
4.5,81,2655,0
4.5,81,2686,0
4.5,81,2652,0
4.5,82,2603,0
4.5,81,2672,0
4,81,2689,0
4,82,2661,0
4,81,2668,0
4,81,2688,0
4,81,2682,0
4,81,2594,0
4,79,2697,0
4,79,2568,0
4,78,2647,0
4,77,2662,0
4,77,2672,0
4,76,2662,0
4,76,2667,0
4,74,2646,0
4,73,2584,0
4,74,2499,0
4,73,2605,0
4,73,2544,0
4,73,2524,0
4,72,2605,0
4,72,2485,0
4,71,2486,0
4,71,2566,0
4,71,2483,0
4,71,2570,0
4,71,2520,0
4,72,2548,0
4,72,2606,0
4,72,2592,0
4,72,2455,0
4,73,2512,0
4,73,2595,0
4,73,2485,0
4,73,2510,0
4,73,2592,0
4,71,2516,0
4,71,2532,0
4,68,2556,0
4,65,2500,0
4,61,2463,0
4,60,2475,0
4,56,2442,0
4,54,2442,0
4,48,2442,0
4,45,2442,0
4,44,2442,0
4,43,2441,0
4,42,2443,0
4,38,2442,0
4,34,2441,0
3.5,28,2442,0
3.5,24,2442,0
3.5,12,2442,0
3.5,6,2442,0
3.5,2,2442,0
3.5,-2,2442,0
3.5,-5,2442,0
3.5,-6,2442,0
3.5,-11,2442,0
3.5,-15,2442,0
3.5,-17,2442,0
3.5,-18,2442,0
3.5,-22,2442,0
3.5,-29,2442,0
3.5,-35,2442,0
3.5,-37,2442,0
3.5,-39,2442,0
3.5,-41,2441,0
3.5,-44,2442,0
3.5,-48,2442,0
3.5,-54,2442,0
3.5,-58,2442,0
3.5,-62,2467,0
3.5,-66,2457,0
3.5,-66,2391,0
3.5,-60,2408,0
3.5,-65,2398,0
3.5,-66,2421,0
3.5,-64,2406,0
3.5,-64,2393,0
3.5,-69,2399,0
3.5,-69,2389,0
3,-70,2374,0
3,-75,2393,0
3,-80,2459,0
3,-78,2392,0
3,-79,2408,0
3,-81,2429,0
3,-78,2384,0
3,-81,2427,0
3,-82,2456,0
3,-83,2529,0
3,-84,2522,0
3,-85,2503,0
3,-85,2490,0
3,-86,2520,0
3,-87,2548,0
3,-86,2515,0
3,-88,2554,0
2.5,-89,2566,0
2.5,-90,2548,0
2.5,-91,2557,0
2.5,-92,2588,0
2.5,-95,2614,0
2.5,-95,2604,0
2.5,-99,2677,0
2.5,-100,2701,0
2.5,-103,2835,0
2.5,-106,2848,0
2.5,-106,2865,0
2.5,-109,2863,0
2.5,-112,2909,0
2.5,-112,2949,0
2.5,-112,2946,0
2.5,-114,3011,0
2.5,-118,3005,0
2.5,-117,2991,0
2.5,-118,3015,0
2.5,-120,3031,0
2.5,-122,3039,0
2.5,-122,3044,0
2.5,-122,3049,0
2.5,-123,3037,0
2.5,-126,3044,0
2.5,-122,3023,0
2.5,-123,3030,0
2.5,-123,3004,0
2.5,-123,3021,0
2.5,-121,3000,0
2.5,-118,3000,0
2.5,-117,3018,0
2.5,-115,2971,0
2.5,-114,2997,0
2.5,-115,2973,0
2.5,-112,2879,0
2,-110,2917,0
2,-109,2852,0
2,-109,2881,0
2,-109,2863,0
2,-107,2826,0
2,-108,2866,0
2,-106,2844,0
2,-105,2789,0
2,-107,2792,0
2,-106,2808,0
2,-104,2805,0
2,-107,2824,0
2,-107,2772,0
2,-105,2737,0
2,-106,2766,0
2,-107,2775,0
2,-108,2800,0
2,-109,2827,0
1,-107,2813,0
1,-111,2880,0
1,-110,2840,0
1,-114,2917,0
1,-113,2915,0
1,-112,2894,0
1,-115,3004,0
1,-116,2989,0
1,-120,3026,0
0.5,-123,3049,0
0.5,-125,3051,0
0.5,-128,3039,0
0.5,-132,3046,0
0.5,-133,3039,0
0.5,-138,3052,0
0.5,-142,3049,0
0.5,-144,3050,0
0.5,-143,3052,0
0,-141,3054,0
0,-147,3054,0
0,-149,3056,0
0,-152,3053,0
0,-150,3053,0
0,-154,3052,0
0,-154,3053,0
0,-158,3051,0
0,-153,3051,0
0,-154,3050,0
0,-156,3049,0
0,-155,3052,0
0,-150,3050,0
0,-150,3052,0
0,-152,3056,0
0,-153,3055,0
0,-153,3052,0
0,-146,3054,0
0,-142,3048,0
0,-140,3048,0
0,-136,3048,0
0,-138,3050,0
0,-137,3047,0
0,-133,3056,0
0,-132,3046,0
0,-133,3052,0
0,-132,3056,0
0,-129,3051,0
0,-135,3052,0
0,-133,3054,0
0,-132,3053,0
0,-137,3048,0
0,-137,3054,0
0,-143,3048,0
0,-144,3054,0
0,-146,3046,0
0,-155,3051,0
0,-162,3045,0
0,-179,3051,0
0,-196,3053,0
0,-201,3052,0
0,-202,3052,0
0,-198,3052,0
0,-198,3053,0
0,-208,3052,0
0,-212,3053,0
0,-217,3051,0
0,-220,3051,0
0,-226,3051,0
0,-227,3051,0
0,-229,3052,0
0,-238,3052,0
0,-247,3053,0
0,-260,3052,0
0,-266,3050,0
0,-267,3049,0
0,-273,3050,0
0,-288,3050,0
0,-303,3052,0
0,-314,3053,0
0,-320,3054,0
0,-322,3055,0
0,-322,3054,0
0,-320,3050,0
0.5,-321,3051,0
0.5,-323,3050,0
0.5,-325,3050,0
0.5,-328,3051,0
0.5,-331,3051,0
0.5,-335,3052,0
0.5,-335,3053,0
0.5,-329,3053,0
0,-326,3051,0
0,-315,3049,0
0,-314,3050,0
0,-314,3051,0
0,-305,3052,0
0,-281,3053,0
0,-255,3054,0
0,-239,3055,0
0,-231,3054,0
0,-228,3052,0
0,-219,3051,0
0,-213,3051,0
0,-206,3051,0
0,-200,3051,0
0,-185,3052,0
0,-176,3054,0
0,-174,3052,0
0,-170,3047,0
0,-160,3054,0
0,-155,3056,0
0,-148,3052,0
0,-147,3052,0
0,-145,3048,0
0,-146,3057,0
0,-139,3052,0
0,-134,3049,0
0,-134,3053,0
0,-131,3052,0
0,-131,3054,0
1,-133,3052,0
1,-134,3053,0
1,-139,3053,0
1,-136,3036,0
1,-138,3054,0
1,-137,3046,0
1,-138,3052,0
1,-138,3053,0
1,-144,3055,0
1,-144,3051,0
1,-148,3051,0
1,-148,3053,0
1,-146,3052,0
1,-148,3052,0
1,-147,3052,0
1,-149,3051,0
1.5,-150,3051,0
1.5,-149,3052,0
1.5,-153,3053,0
1.5,-152,3050,0
1.5,-153,3052,0
1.5,-152,3052,0
1.5,-150,3056,0
1.5,-149,3051,0
1.5,-150,3050,0
2,-149,3051,0
2,-148,3053,0
2,-145,3050,0
2,-145,3056,0
2,-145,3051,0
2,-142,3054,0
2,-141,3051,0
2,-137,3050,0
2,-136,3053,0
2,-133,3041,0
2,-133,3053,0
2,-128,3049,0
2,-126,3038,0
2,-125,3034,0
2,-124,3041,0
2,-120,3019,0
2,-121,3039,0
2,-122,3036,0
2.5,-121,3039,0
2.5,-117,3023,0
2.5,-116,3029,0
2.5,-116,3008,0
2.5,-117,3001,0
2.5,-116,2975,0
2.5,-116,3011,0
2.5,-116,3032,0
3,-114,3002,0
3,-115,2985,0
3,-118,3013,0
3,-114,2998,0
3,-113,2977,0
3,-115,3007,0
3,-115,3009,0
3,-114,2973,0
3,-113,3024,0
3,-115,3014,0
3.5,-115,3013,0
3.5,-115,3005,0
3.5,-115,3006,0
3.5,-114,3030,0
3.5,-113,3029,0
3.5,-112,2996,0
3.5,-113,3051,0
3.5,-113,3049,0
3.5,-111,3035,0
4,-110,3029,0
4,-109,3043,0
4,-110,3025,0
4,-112,3041,0
4,-110,3036,0
4,-112,3047,0
4,-109,3042,0
4,-112,3044,0
4,-110,3018,0
4.5,-114,3048,0
4.5,-111,3043,0
4.5,-111,3024,0
4.5,-112,3033,0
4.5,-112,3047,0
4.5,-114,3056,0
4.5,-114,3043,0
4.5,-112,3040,0
5,-112,3043,0
5,-111,3049,0
5,-111,3050,0
5,-112,3040,0
5,-111,3051,0
5,-111,3048,0
5,-112,3042,0
5,-109,3032,0
5,-108,3046,0
5.5,-108,3026,0
5.5,-105,3008,0
5.5,-100,2941,0
5.5,-95,2816,0
5.5,-94,2846,0
5.5,-89,2734,0
5.5,-87,2733,0
5.5,-85,2647,0
5.5,-84,2683,0
6,-83,2587,0
6,-80,2599,0
6,-81,2578,0
6,-80,2561,0
6,-77,2563,0
6,-76,2529,0
6,-76,2489,0
6,-76,2507,0
6,-76,2535,0
6,-74,2506,0
6,-74,2500,0
6,-74,2495,0
6,-73,2486,0
6,-72,2494,0
6,-71,2415,0
6,-72,2461,0
6,-70,2478,0
6,-69,2454,0
6,-69,2418,0
6,-68,2389,0
6,-67,2381,0
6,-66,2386,0
6,-64,2396,0
6,-63,2386,0
6,-62,2385,0
6,-60,2437,0
6,-60,2412,0
6,-59,2442,0
6,-58,2442,0
6,-57,2442,0
6,-56,2442,0
6,-55,2442,0
6,-54,2442,0
8,-55,2442,0
8,-56,2442,0
8,-57,2442,0
8,-58,2442,0
8,-59,2442,0
8,-58,2441,0
8,-53,2442,0
8,-52,2442,0
8,-51,2442,0
8,-50,2442,0
8,-50,2441,0
8,-49,2442,0
8,-47,2442,0
8,-46,2442,0
8,-47,2441,0
8,-44,2442,0
8,-45,2442,0
8,-44,2443,0
8,-43,2442,0
8,-42,2442,0
10,-43,2442,0
10,-42,2442,0
10,-41,2442,0
10,-40,2442,0
10,-37,2441,0
10,-36,2442,0
10.5,-36,2442,0
10.5,-30,2442,0
10.5,-27,2442,0
10.5,-29,2442,0
10.5,-32,2441,0
11,-32,2442,0
11,-37,2442,0
11,-38,2442,0
11,-41,2442,0
11,-44,2441,0
11,-48,2442,0
11,-46,2443,0
11,-44,2442,0
11,-43,2442,0
11,-42,2442,0
11,-43,2441,0
11,-45,2442,0
11.5,-45,2442,0
11.5,-43,2442,0
11.5,-42,2442,0
11.5,-41,2442,0
11.5,-38,2443,0
11.5,-38,2442,0
11.5,-37,2442,0
11.5,-36,2442,0
11.5,-37,2441,0
12,-36,2442,0
12,-35,2442,0
12,-35,2441,0
12,-38,2442,0
12,-43,2442,0
12,-45,2441,0
12,-45,2442,0
12,-44,2442,0
12,-44,2443,0
12,-49,2442,0
12,-54,2441,0
12,-54,2442,0
12,-55,2442,0
12,-60,2442,0
12,-60,2441,0
12,-59,2442,0
12,-57,2441,0
12,-56,2442,0
12,-51,2442,0
12,-48,2442,0
12,-47,2442,0
14,-44,2442,0
14,-42,2441,0
14,-40,2442,0
14,-35,2442,0
14,-32,2442,0
14,-31,2442,0
14,-31,2441,0
14,-30,2442,0
14,-29,2442,0
14,-28,2442,0
14,-25,2442,0
14,-23,2442,0
14,-21,2442,0
14,-18,2441,0
14,-14,2442,0
14,-11,2442,0
14,-8,2443,0
14,-6,2442,0
14.5,-5,2442,0
14.5,-4,2442,0
14.5,-3,2441,0
14.5,-2,2442,0
14.5,2,2442,0
14.5,4,2441,0
14.5,8,2442,0
14.5,12,2442,0
14.5,15,2442,0
14.5,16,2442,0
14.5,14,2442,0
14.5,13,2442,0
14.5,18,2442,0
14.5,22,2441,0
14.5,30,2442,0
14.5,38,2441,0
14.5,43,2442,0
14.5,46,2442,0
14.5,46,2441,0
14.5,45,2442,0
14.5,47,2442,0
14.5,48,2441,0
14.5,48,2442,0
14.5,35,2443,0
14.5,27,2442,0
14.5,26,2442,0
14.5,22,2442,0
14.5,17,2442,0
14.5,3,2442,0
14.5,-15,2442,0
14.5,-32,2443,0
14.5,-46,2442,0
14.5,-49,2442,0
14.5,-45,2442,0
14.5,-42,2442,0
14.5,-37,2442,0
14.5,-35,2442,0
14.5,-36,2442,0
14.5,-37,2441,0
14.5,-38,2441,0
14.5,-34,2442,0
15,-37,2442,0
15,-38,2441,0
15,-44,2442,0
15,-49,2442,0
15,-52,2442,0
15,-53,2442,0
15,-55,2442,0
15,-54,2442,0
15,-39,2442,0
15,-8,2442,0
15,24,2442,0
15,41,2442,0
15,43,2442,0
15,46,2442,0
15,48,2442,0
15,45,2442,0
15,40,2442,0
15,49,2442,0
15,53,2442,0
15,61,2442,0
15,68,2430,0
15,71,2545,0
15,65,2474,0
15,62,2497,0
15,67,2463,0
15,67,2432,0
15,64,2432,0
15,67,2427,0
15,70,2463,0
15,72,2524,0
15,74,2476,0
15,74,2473,0
15,76,2492,0
15,76,2541,0
15,76,2549,0
15,76,2524,0
15,76,2592,0
15,76,2482,0
15,76,2545,0
15,77,2560,0
15,75,2504,0
15,71,2520,0
15,69,2480,0
15,69,2450,0
15,69,2388,0
15,70,2544,0
15,71,2401,0
15,71,2427,0
15,71,2494,0
15,68,2486,0
15,67,2479,0
15,65,2581,0
15,65,2450,0
15,64,2470,0
15,62,2547,0
15,60,2442,0
15,61,2496,0
15,57,2442,0
15,59,2442,0
15,61,2430,0
15,62,2471,0
15,61,2427,0
15,61,2441,0
15,47,2442,0
15,35,2442,0
15,31,2442,0
15,29,2442,0
15,26,2442,0
15,21,2442,0
15,20,2442,0
15,22,2442,0
15,28,2442,0
15,30,2442,0
15,32,2442,0
15,31,2441,0
15,33,2442,0
15,36,2442,0
15,44,2442,0
15,47,2441,0
15,51,2442,0
15,54,2441,0
15,57,2443,0
15,59,2441,0
15,60,2441,0
15.5,61,2442,0
15.5,61,2501,0
15.5,61,2440,0
15.5,60,2442,0
15.5,58,2442,0
15.5,55,2442,0
15.5,51,2442,0
15,46,2443,0
15,37,2442,0
15,28,2443,0
15,27,2442,0
15,25,2442,0
15,13,2442,0
15,8,2442,0
15,4,2442,0
15,2,2442,0
15,0,2442,0
15,-3,2442,0
15,-6,2442,0
15,-10,2442,0
15,-13,2442,0
15,-12,2442,0
15,-13,2441,0
15,-16,2442,0
15,-21,2442,0
15,-25,2442,0
15,-27,2442,0
15,-29,2442,0
15,-30,2442,0
15,-32,2442,0
15,-35,2442,0
15,-41,2442,0
15,-49,2443,0
15,-56,2442,0
15,-61,2442,0
15,-65,2440,0
15,-67,2391,0
15,-61,2397,0
15,-57,2442,0
15,-65,2376,0
15,-68,2380,0
15,-64,2412,0
15,-63,2394,0
15,-65,2387,0
15,-65,2383,0
15,-64,2394,0
15,-62,2398,0
15,-66,2377,0
15,-71,2410,0
15,-71,2409,0
15,-71,2412,0
15,-72,2413,0
